row_id,cdc_post_id,created_at,comment_id,lang,text,period
1077,1569355240100569089,Tue Sep 13 14:14:41 +0000 2022,1569691037026889731,en,@CDCgov sorry but 1 study isnt good enough. try again @CDCgov https://t.co/Ma7RG1zaQT,period_3
1078,1569355240100569089,Wed Sep 14 17:26:26 +0000 2022,1570101682960502788,en,"@CDCgov I'm sorry.  We find that these ""studies"" are unreliable information.",period_3
1080,1569355240100569089,Tue Sep 13 05:46:25 +0000 2022,1569563126559051777,en,"@CDCgov If anyone continues to take this useless and unnecessary garbage, and particularly the dumb parents give it to their children, then they have an I.Q. the same as their shoe size. This is clearly ALL about making money now. Nothing else.",period_3
1081,1569355240100569089,Mon Sep 12 16:25:25 +0000 2022,1569361548761497601,en,@CDCgov Ahhh more fear-mongering to make sure you inject your kids with the clot shot and Pfizer gets to keep their profits,period_3
1084,1569355240100569089,Mon Sep 12 21:42:35 +0000 2022,1569441367339991040,en,"@CDCgov It appears study was designed to find what it found. No alt explanations were considered and no other factors explored: ""While hospitalized controls should support equivalent access to care between study arms, they may not represent the general population""",period_3
1085,1569355240100569089,Tue Sep 13 19:50:19 +0000 2022,1569775502730084359,en,"@CDCgov 100 % Fake News Horse Shit....

Parents ! Do Not Do This !.......",period_3
1088,1569355240100569089,Tue Sep 13 17:01:12 +0000 2022,1569732941689012224,en,@CDCgov Hell no there is going any covid vaccin in my childeren is that clear you bunch of 🤡🤡🤡,period_3
1089,1569355240100569089,Mon Sep 12 18:20:11 +0000 2022,1569390431338627072,en,@CDCgov No approved shot.,period_3
1090,1569355240100569089,Mon Sep 12 16:02:10 +0000 2022,1569355696864653314,en,"@CDCgov 100% of children who were not vaccinated, didn’t suffer severe side effects of mRNA injections.",period_3
1091,1569355240100569089,Mon Sep 12 16:03:18 +0000 2022,1569355983238856704,en,@CDCgov study finds 99% of kids won't develop MIS-C regardless of vax...there fixed it for you,period_3
1094,1569355240100569089,Mon Sep 12 16:03:58 +0000 2022,1569356150193242117,en,"@CDCgov How many children will it take suffering from severe side effects before you stop promoting this horrendous shot?  Seriously how many?
Please just stop now too many have already had side effects and in some cases even death.😞",period_3
1095,1569355240100569089,Mon Sep 12 17:08:11 +0000 2022,1569372311903666176,en,@CDCgov RIP Kimberley Kitching. Fully vaccinated and fully dead. https://t.co/6DXy90a4Z4,period_3
1097,1569355240100569089,Mon Sep 12 16:16:35 +0000 2022,1569359328519258113,en,@CDCgov Defund the CDC! Nothing but paid off assholes!,period_3
1098,1569355240100569089,Tue Sep 13 12:18:10 +0000 2022,1569661713699536897,en,"@CDCgov The study was on ALREADY hospitalized patients aged 5-17.

Chances of hospitalization are minuscule in this age cohort. Only 5,818 hospitalizations age 5-17 with Covid in past 2 years 2020-2022

No difference in recovery or outcomes documented vax vs unvax in the study group.",period_3
1099,1569355240100569089,Mon Sep 12 18:13:27 +0000 2022,1569388736248414208,en,"@CDCgov Now, tell us how likely are they to develop severe conditions when getting C19 without jabs! Fraction of percentage?!!!",period_3
1100,1569355240100569089,Mon Sep 12 23:38:34 +0000 2022,1569470555769966597,en,"@CDCgov I dont think kids should risk taking cov19 vaccine because they need more data studies.  They are causing way to many side effects for older people, we have been ginnie pigs for china. We need to be making our own meds and taking care of Americans. It's not safe.",period_3
1101,1569355240100569089,Mon Sep 12 19:04:38 +0000 2022,1569401618889641986,en,@CDCgov @HHSGov They are more likely to develop a serious condition called death.,period_3
1102,1569355240100569089,Mon Sep 12 16:46:55 +0000 2022,1569366959191461888,en,"@CDCgov Go 🤬 yourself liars!
Your BS vaccines &amp; boosters don't work! https://t.co/FY9Cn2E0uZ",period_3
1104,1569355240100569089,Wed Sep 14 02:44:22 +0000 2022,1569879703275667456,en,@CDCgov Nobody trusts you. Your just a vax company,period_3
1105,1569355240100569089,Tue Sep 13 03:10:34 +0000 2022,1569523906830270466,en,"@CDCgov New case reports find kids 5–18y vaccinated w/2 doses of Pfizer COVID-19 vaccine,more likely to develop MIS-C,a severe condition that can affect many organs Children 6m &amp; older should avoid all recommended doses of #COVID19 vaccine.
https://t.co/Y5GRN15ShD
https://t.co/XWAtabKgs0 https://t.co/pbaz3MTHk9",period_3
1107,1569355240100569089,Tue Sep 13 11:54:09 +0000 2022,1569655669426647041,en,@CDCgov The CDC has absolutely zero credibility left. 🤡🤡🤡,period_3
1108,1569355240100569089,Mon Sep 12 21:44:24 +0000 2022,1569441822832996354,en,@CDCgov By injecting politics into the scientific process your establishment did immense harm to public health.,period_3
1109,1569355240100569089,Mon Sep 12 22:39:00 +0000 2022,1569455565247774720,en,@CDCgov Can you explain how this guy was selected to oversee Monkeypox?? https://t.co/zAl6maXG2A,period_3
1112,1569355240100569089,Wed Sep 14 01:50:27 +0000 2022,1569866131426652160,en,@CDCgov 5 mice said the vaccine works.,period_3
1114,1569355240100569089,Tue Sep 13 02:49:11 +0000 2022,1569518526570074112,en,"@CDCgov Because let’s forget about the study showing a 28-29% rate of varying cardiac signals in 300 children in Thailand.. considering our passive reporting system, and general practice of not reporting; your numbers are often lies. Extremely Inflated efficacy, Greatly reduced risk",period_3
1115,1569355240100569089,Tue Sep 20 02:41:34 +0000 2022,1572053322961403910,en,@CDCgov FU€K the POISON that almost KILLED me. A FRAUD to make MAXIMUM PROFIT. KNOW THE TRUTH. Your Government is LYING TO YOU. A$$H0£€ GOVERNMENT,period_3
1116,1569355240100569089,Mon Sep 19 04:45:26 +0000 2022,1571722109692542977,en,@CDCgov FU€K the POISON that almost KILLED me. A FRAUD to make MAXIMUM PROFIT. KNOW THE TRUTH. Your Government is LYING TO YOU. A$$H0£€ GOVERNMENT,period_3
1117,1569355240100569089,Mon Sep 19 03:39:20 +0000 2022,1571705472927014912,en,@CDCgov FU€K the POISON that almost KILLED me. A FRAUD to make MAXIMUM PROFIT. KNOW THE TRUTH. Your Government is LYING TO YOU. A$$H0£€ GOVERNMENT.,period_3
1118,1569355240100569089,Wed Sep 14 03:51:07 +0000 2022,1569896499923804160,en,@CDCgov FU€K the POISON that almost KILLED me. A FRAUD to make MAXIMUM PROFIT. KNOW THE TRUTH. Your Government is LYING TO YOU. A$$H0£€ GOVERNMENT,period_3
1119,1569355240100569089,Tue Sep 13 17:35:59 +0000 2022,1569741694458798080,en,"@CDCgov 70 percent chance of long term fatal conditions too, but we won't talk about that, get vaxxed quickly against a virus with 99 percent survival rate",period_3
1120,1569355240100569089,Wed Sep 14 18:01:25 +0000 2022,1570110482979102720,en,@CDCgov This virus is so abhorrent and has wreaked havoc on my family and career,period_3
1121,1569355240100569089,Wed Sep 14 15:28:32 +0000 2022,1570072009316642816,en,@CDCgov Liars! You have zero credibility and your agenda is evil.,period_3
1122,1569355240100569089,Tue Sep 13 03:37:23 +0000 2022,1569530656836943873,en,"@CDCgov The fake dr Barbara Ferrer @lapublichealth says #covid endemicity DOESN’T matter

#FireFerrer 

""Barbara Ferrer Says Covid Endemicity Is Irrelevant"" | Sept 9th 2022 https://t.co/zzAdglzLh1",period_3
1123,1569355240100569089,Mon Sep 12 21:43:10 +0000 2022,1569441516434903040,en,"@CDCgov The fake dr Barbara Ferrer from #LosAngeles @lapublichealth is going to keep @LASchools kids in a #maskmandate for as long as she 'feels' like it and until she determine risk to be 'super low'

What kind of horseshit 'science' is this

#FireFerrer✊

https://t.co/zzAdglzLh1",period_3
1124,1569355240100569089,Sat Sep 17 09:33:59 +0000 2022,1571069949137031170,en,@CDCgov How many got it before the vaccine? Out of how many kids?,period_3
1125,1569355240100569089,Fri Sep 16 16:24:30 +0000 2022,1570810871026421760,en,"@CDCgov A ""New study..."" 

Sure, sponsored by who, Pfizer?

Stop lying and stop poisoning kids with your experimental concoction.",period_3
1126,1569355240100569089,Mon Sep 26 01:04:04 +0000 2022,1574203116165242881,en,@CDCgov I wish the cdc had a plan to stop adolescent suicide rates..mental health studies and anti bullying funding! You know the real killers of our youth,period_3
1127,1569355240100569089,Tue Sep 20 16:55:16 +0000 2022,1572268166923026434,en,"@CDCgov @TopherSpiro46 Don’t kill your kids.
Avoid pharmakeia.

#JustSayNoToPoisons",period_3
1128,1569355240100569089,Mon Sep 12 22:38:07 +0000 2022,1569455341355802624,en,"@CDCgov Covid is no joke people.  Get more boosters or this could happen to you.  And, please wear masks everywhere you go! https://t.co/VwjhqNsFRf",period_3
1129,1569355240100569089,Mon Sep 12 22:32:17 +0000 2022,1569453872929972224,en,@CDCgov Why is Britain banning on covid injections ages 12 and under?  They should follow the unbiased CDC guidance and take more boosters and get more masks!!,period_3
1130,1569355240100569089,Mon Sep 12 20:23:23 +0000 2022,1569421434643955714,en,@CDCgov Is this what will be used to manipulate the midterm elections?,period_3
1131,1569355240100569089,Mon Sep 12 17:58:26 +0000 2022,1569384959596535810,en,"@CDCgov Noone reports positive cases anymore, so how would you know???",period_3
1133,1569355240100569089,Mon Sep 12 23:52:14 +0000 2022,1569473993937141760,en,@CDCgov Bull💩,period_3
1134,1557099396654718976,Wed Aug 10 23:59:18 +0000 2022,1557516974489538562,en,@CDCgov Why did Denmark just stop ALL COVID-19 vaccinations for children?,period_3
1135,1557099396654718976,Wed Aug 10 23:08:59 +0000 2022,1557504310342287366,en,"@CDCgov Why isnt this labeled as misleading, because its not true.",period_3
1136,1557099396654718976,Thu Aug 11 03:16:55 +0000 2022,1557566707220217858,en,@CDCgov Are you notifying your readers also that it might cause myocarditis which might lead to death?,period_3
1137,1557099396654718976,Tue Aug 09 22:19:59 +0000 2022,1557129592007061505,en,"@CDCgov ""COVID-19 vaccination can help protect children 6 months and older from severe COVID-19.""

But 21 US Code 360 bbb-3 says the product needs to PREVENT the disease.

It doesn't appear to do that.

The EUA says nothing about inoculations 
lessening the severity.
That's not its job.",period_3
1138,1557099396654718976,Tue Aug 09 20:27:23 +0000 2022,1557101255796830208,en,@CDCgov The CDC is a national embarrassment,period_3
1140,1557099396654718976,Tue Aug 09 20:28:59 +0000 2022,1557101657741197313,en,@CDCgov Why is Denmark refusing to allow anyone under the age of 18 to take this crap?,period_3
1141,1557099396654718976,Wed Aug 10 01:27:44 +0000 2022,1557176839466090496,en,@CDCgov Denmark is now prohibiting kids under 18 from getting cvid vaccines.  Any comments on that??,period_3
1144,1557099396654718976,Tue Aug 09 21:01:24 +0000 2022,1557109814832005120,en,"@CDCgov Grandkids 3 &amp; 7, had runny nose. That was it. No cough, no fever, didn’t feel sick. Correction to your tweet: COVID can make SOME kids sick.Most are fine.",period_3
1145,1557099396654718976,Wed Aug 10 04:43:33 +0000 2022,1557226119476248578,en,"@CDCgov Current vax reduces severe outcomes, but doesn’t prevent infection or #LongCOVID. Multiple layers of prevention are needed &amp; best ones (regardless of variant or waning vax) filter virus from air (HEPA purifiers) &amp; filter virus before entering your airways (N95 mask or better)! 🧐",period_3
1146,1557099396654718976,Wed Aug 10 02:47:32 +0000 2022,1557196922972246017,en,"@CDCgov You do realize there are more ways to mitigate the potential for infection in addition to vaccination right? You should also be advocating for mask wearing in public, and the use of HEPA filters in public classrooms or offices.",period_3
1147,1557099396654718976,Thu Aug 11 00:44:14 +0000 2022,1557528280630280192,en,@CDCgov Meanwhile in Denmark where they aren’t compromised by Big Pharma…,period_3
1148,1557099396654718976,Tue Aug 09 20:21:52 +0000 2022,1557099869197795330,en,@CDCgov Misinformation!,period_3
1149,1557099396654718976,Wed Aug 10 01:20:01 +0000 2022,1557174900586053632,en,"@CDCgov If vaccines only provide 15% protection against Long Covid, what’s your plan so  children aren’t left with long-term chronic conditions?",period_3
1150,1557099396654718976,Thu Aug 11 10:53:14 +0000 2022,1557681541211471872,en,@CDCgov Where is the label for misinformation on this ? We all know none of this is true.  No child needs this shot.  It’s not a vaccination either…,period_3
1151,1557099396654718976,Tue Aug 09 20:36:29 +0000 2022,1557103545299640320,en,@CDCgov Following your guidelines can make everyone very sick. We’re better off following @Centers4Disease.,period_3
1152,1557099396654718976,Thu Aug 11 01:36:16 +0000 2022,1557541378070089731,en,@CDCgov Denmark would like to have word…,period_3
1154,1557099396654718976,Tue Aug 09 23:45:52 +0000 2022,1557151206149160961,en,@CDCgov Masks improved ventilation improved filtration can as well,period_3
1155,1557099396654718976,Wed Aug 10 12:08:30 +0000 2022,1557338094852100096,en,@CDCgov Spreading misinformation. And why is Denmark refusing vaccines for anyone under 18?,period_3
1156,1557099396654718976,Wed Aug 10 14:11:24 +0000 2022,1557369023280648192,en,"@CDCgov Pfizer trial for ages 0-4 started with 4500 children, only 1500 made it to the final phase, then FDA &amp; Pfizer keyed in on just 10 subjects on which to base their approval decision. 10 out of 4500, no report on what happened to the other 3990 children.

https://t.co/HxkEaoyEsZ",period_3
1157,1557099396654718976,Thu Aug 11 09:49:07 +0000 2022,1557665408051822593,en,@CDCgov Take a look at Denmark or Sweden and then try to justify this.,period_3
1158,1557099396654718976,Wed Aug 10 18:59:47 +0000 2022,1557441596370583552,en,@CDCgov Kids have extremely high levels of seroprevalence &amp; do not need to take on the risk of mRNA tech shots‼️,period_3
1160,1557099396654718976,Thu Aug 11 01:43:16 +0000 2022,1557543136716546048,en,@CDCgov COVID vaccines have also made many children &amp; adults sick. Data shows that Risk of negative vaccine health effects probably outweigh low negative health impact from a child getting COVID. Parents should have the right 2 make the decision on this unproven vaccine 4 their children,period_3
